frame,timestamp,steering,label
frame_000001.jpg,1779102200621619495,0.022613525390625,0
frame_000002.jpg,1779102200639517978,0.022613525390625,0
frame_000003.jpg,1779102200657511926,0.022613525390625,0
frame_000004.jpg,1779102200684457224,0.0245361328125,0
frame_000005.jpg,1779102200703662105,0.027435302734375,0
frame_000006.jpg,1779102200718281696,0.030426025390625,0
frame_000007.jpg,1779102200739027541,0.03338623046875,0
frame_000008.jpg,1779102200759495956,0.036376953125,0
frame_000009.jpg,1779102200784227804,0.039276123046875,0
frame_000010.jpg,1779102200799195931,0.042236328125,0
frame_000011.jpg,1779102200824771289,0.045166015625,0
frame_000012.jpg,1779102200843898216,0.04827880859375,0
frame_000013.jpg,1779102200869090524,0.052276611328125,1
frame_000014.jpg,1779102200885595867,0.05523681640625,1
frame_000015.jpg,1779102200906219772,0.05816650390625,1
frame_000016.jpg,1779102200926127892,0.061065673828125,1
frame_000017.jpg,1779102200948283535,0.063079833984375,1
frame_000018.jpg,1779102200971335967,0.065032958984375,1
frame_000019.jpg,1779102200987870410,0.06597900390625,1
frame_000020.jpg,1779102201006180707,0.06695556640625,1
frame_000021.jpg,1779102201027804601,0.06793212890625,1
frame_000022.jpg,1779102201048625518,0.06988525390625,1
frame_000023.jpg,1779102201072232886,0.06988525390625,1
frame_000024.jpg,1779102201088363719,0.07086181640625,1
frame_000025.jpg,1779102201107218196,0.07086181640625,1
frame_000026.jpg,1779102201129407644,0.07086181640625,1
frame_000027.jpg,1779102201155177412,0.07086181640625,1
frame_000028.jpg,1779102201177324480,0.07086181640625,1
frame_000029.jpg,1779102201200341190,0.07086181640625,1
frame_000030.jpg,1779102201221163669,0.07086181640625,1
frame_000031.jpg,1779102201242088162,0.07086181640625,1
frame_000032.jpg,1779102201263279082,0.07086181640625,1
frame_000033.jpg,1779102201284135696,0.069854736328125,1
frame_000034.jpg,1779102201303420029,0.067840576171875,1
frame_000035.jpg,1779102201324049838,0.065887451171875,1
frame_000036.jpg,1779102201351040981,0.064910888671875,1
frame_000037.jpg,1779102201365573851,0.064910888671875,1
frame_000038.jpg,1779102201389065204,0.064910888671875,1
frame_000039.jpg,1779102201409983302,0.063934326171875,1
frame_000040.jpg,1779102201430505547,0.06292724609375,1
frame_000041.jpg,1779102201451717158,0.06195068359375,1
frame_000042.jpg,1779102201473300954,0.06097412109375,1
frame_000043.jpg,1779102201502088845,0.05902099609375,1
frame_000044.jpg,1779102201533958547,0.0560302734375,1
frame_000045.jpg,1779102201552492779,0.0540771484375,1
frame_000046.jpg,1779102201573137551,0.053070068359375,1
frame_000047.jpg,1779102201593126411,0.052093505859375,1
frame_000048.jpg,1779102201614272183,0.051116943359375,1
frame_000049.jpg,1779102201636922931,0.050140380859375,1
frame_000050.jpg,1779102201660067708,0.049163818359375,0
frame_000051.jpg,1779102201679781078,0.048187255859375,0
frame_000052.jpg,1779102201698665254,0.048187255859375,0
frame_000053.jpg,1779102201722393013,0.048187255859375,0
frame_000054.jpg,1779102201744150008,0.048187255859375,0
frame_000055.jpg,1779102201765595735,0.048187255859375,0
frame_000056.jpg,1779102201782932149,0.048187255859375,0
frame_000057.jpg,1779102201802601681,0.048187255859375,0
frame_000058.jpg,1779102201825143856,0.048187255859375,0
frame_000059.jpg,1779102201843693121,0.048187255859375,0
frame_000060.jpg,1779102201864312283,0.048187255859375,0
frame_000061.jpg,1779102201888754043,0.048187255859375,0
frame_000062.jpg,1779102201907156117,0.048187255859375,0
frame_000063.jpg,1779102201929936937,0.048187255859375,0
frame_000064.jpg,1779102201959219025,0.048187255859375,0
frame_000065.jpg,1779102201982442859,0.048187255859375,0
frame_000066.jpg,1779102202001042981,0.048187255859375,0
frame_000067.jpg,1779102202021568360,0.048187255859375,0
frame_000068.jpg,1779102202042683639,0.048187255859375,0
frame_000069.jpg,1779102202065205360,0.048187255859375,0
frame_000070.jpg,1779102202085984730,0.048187255859375,0
frame_000071.jpg,1779102202104557883,0.048187255859375,0
frame_000072.jpg,1779102202133240301,0.048187255859375,0
frame_000073.jpg,1779102202164055275,0.048187255859375,0
frame_000074.jpg,1779102202185806028,0.048187255859375,0
frame_000075.jpg,1779102202211194832,0.048187255859375,0
frame_000076.jpg,1779102202232575723,0.048187255859375,0
frame_000077.jpg,1779102202251312133,0.048187255859375,0
frame_000078.jpg,1779102202276850104,0.048187255859375,0
frame_000079.jpg,1779102202291730842,0.048187255859375,0
